  -1.5707963267948966        0.0000000000000000      -1.46952762458685264E-019
  -1.5707963267948966       1.59093906326468158E-002 -1.46933966514730961E-019
  -1.5707963267948966       3.18187812652936317E-002 -1.46876775420274972E-019
  -1.5707963267948966       4.77281718979404440E-002 -1.46779962552344599E-019
  -1.5707963267948966       6.36375625305872633E-002 -1.46642271820398493E-019
  -1.5707963267948966       7.95469531632340826E-002 -1.46462417036661028E-019
  -1.5707963267948966       9.54563437958808880E-002 -1.46239081273839153E-019
  -1.5707963267948966       0.11136573442852771      -1.45970916209979552E-019
  -1.5707963267948966       0.12727512506117453      -1.45656541460218593E-019
  -1.5707963267948966       0.14318451569382135      -1.45294543895173142E-019
  -1.5707963267948966       0.15909390632646817      -1.44883476945715724E-019
  -1.5707963267948966       0.17500329695911498      -1.44421859893872631E-019
  -1.5707963267948966       0.19091268759176178      -1.43908177149578517E-019
  -1.5707963267948966       0.20682207822440860      -1.43340877513016483E-019
  -1.5707963267948966       0.22273146885705541      -1.42718373422267071E-019
  -1.5707963267948966       0.23864085948970223      -1.42039040185984893E-019
  -1.5707963267948966       0.25455025012234905      -1.41301215200815894E-019
  -1.5707963267948966       0.27045964075499584      -1.40503197153263648E-019
  -1.5707963267948966       0.28636903138764269      -1.39643245205706502E-019
  -1.5707963267948966       0.30227842202028948      -1.38719578166263248E-019
  -1.5707963267948966       0.31818781265293633      -1.37730373642197913E-019
  -1.5707963267948966       0.33409720328558312      -1.36673767176549662E-019
  -1.5707963267948966       0.35000659391822997      -1.35547851367667558E-019
  -1.5707963267948966       0.36591598455087676      -1.34350674971323317E-019
  -1.5707963267948966       0.38182537518352355      -1.33080241985070576E-019
  -1.5707963267948966       0.39773476581617040      -1.31734510714511495E-019
  -1.5707963267948966       0.41364415644881719      -1.30311392821126064E-019
  -1.5707963267948966       0.42955354708146404      -1.28808752351313225E-019
  -1.5707963267948966       0.44546293771411083      -1.27224404746285526E-019
  -1.5707963267948966       0.46137232834675768      -1.25556115832453285E-019
  -1.5707963267948966       0.47728171897940447      -1.23801600791927286E-019
  -1.5707963267948966       0.49319110961205131      -1.21958523112761340E-019
  -1.5707963267948966       0.50910050024469811      -1.20024493518550564E-019
  -1.5707963267948966       0.52500989087734495      -1.17997068876992194E-019
  -1.5707963267948966       0.54091928150999169      -1.15873751087010512E-019
  -1.5707963267948966       0.55682867214263854      -1.13651985944038261E-019
  -1.5707963267948966       0.57273806277528538      -1.11329161983040568E-019
  -1.5707963267948966       0.58864745340793223      -1.08902609298859160E-019
  -1.5707963267948966       0.60455684404057897      -1.06369598343447022E-019
  -1.5707963267948966       0.62046623467322581      -1.03727338699555811E-019
  -1.5707963267948966       0.63637562530587266      -1.00972977830429979E-019
  -1.5707963267948966       0.65228501593851940      -9.81035998050533500E-020
  -1.5707963267948966       0.66819440657116624      -9.51162239984858023E-020
  -1.5707963267948966       0.68410379720381309      -9.20078037668188943E-020
  -1.5707963267948966       0.70001318783645994      -8.87752250962703541E-020
  -1.5707963267948966       0.71592257846910667      -8.54153052259292591E-020
  -1.5707963267948966       0.73183196910175352      -8.19247912436535607E-020
  -1.5707963267948966       0.74774135973440037      -7.83003586546137810E-020
  -1.5707963267948966       0.76365075036704710      -7.45386099219660612E-020
  -1.5707963267948966       0.77956014099969395      -7.06360729791289365E-020
  -1.5707963267948966       0.79546953163234080      -6.65891997131287806E-020
  -1.5707963267948966       0.81137892226498765      -6.23943644184679642E-020
  -1.5707963267948966       0.82728831289763438      -5.80478622209607853E-020
  -1.5707963267948966       0.84319770353028123      -5.35459074709713071E-020
  -1.5707963267948966       0.85910709416292808      -4.88846321054774627E-020
