  -1.5707963267948966        0.0000000000000000       2.21954824787209200E-035
  -1.5707963267948966       1.59093906326468158E-002  1.26190145956459748E-006
  -1.5707963267948966       3.18187812652936317E-002  2.31817052855530836E-006
  -1.5707963267948966       4.77281718979404440E-002  3.18109957346455941E-006
  -1.5707963267948966       6.36375625305872633E-002  3.86281940711879498E-006
  -1.5707963267948966       7.95469531632340826E-002  4.37529928867847701E-006
  -1.5707963267948966       9.54563437958808880E-002  4.73034692363808804E-006
  -1.5707963267948966       0.11136573442852771       4.93960846382612732E-006
  -1.5707963267948966       0.12727512506117453       5.01456850740511174E-006
  -1.5707963267948966       0.14318451569382135       4.96655009887157578E-006
  -1.5707963267948966       0.15909390632646817       4.80671472905607319E-006
  -1.5707963267948966       0.17500329695911498       4.54606233512317536E-006
  -1.5707963267948966       0.19091268759176178       4.19543130057147463E-006
  -1.5707963267948966       0.20682207822440860       3.76549845523357505E-006
  -1.5707963267948966       0.22273146885705541       3.26677907527610247E-006
  -1.5707963267948966       0.23864085948970223       2.70962688319970334E-006
  -1.5707963267948966       0.25455025012234905       2.10423404783903702E-006
  -1.5707963267948966       0.27045964075499584       1.46063118436278747E-006
  -1.5707963267948966       0.28636903138764269       7.88687354273645892E-007
  -1.5707963267948966       0.30227842202028948       9.81100654083368034E-008
  -1.5707963267948966       0.31818781265293633       6.01554728062413393E-007
  -1.5707963267948966       0.33409720328558312       1.30092262563384484E-006
  -1.5707963267948966       0.35000659391822997       1.99077078046719410E-006
  -1.5707963267948966       0.36591598455087676       2.66203789938966568E-006
  -1.5707963267948966       0.38182537518352355       3.30582424289445814E-006
  -1.5707963267948966       0.39773476581617040       3.91339162514074394E-006
  -1.5707963267948966       0.41364415644881719       4.47616341395368262E-006
  -1.5707963267948966       0.42955354708146404       4.98572453082441231E-006
  -1.5707963267948966       0.44546293771411083       5.43382145091005056E-006
  -1.5707963267948966       0.46137232834675768       5.81236220303370496E-006
  -1.5707963267948966       0.47728171897940447       6.11341636968445701E-006
  -1.5707963267948966       0.49319110961205131       6.32921508701737571E-006
  -1.5707963267948966       0.50910050024469811       6.45215104485350820E-006
  -1.5707963267948966       0.52500989087734495       6.47477848667988489E-006
  -1.5707963267948966       0.54091928150999169       6.38981320964951858E-006
  -1.5707963267948966       0.55682867214263854       6.19013256458140447E-006
  -1.5707963267948966       0.57273806277528538       5.86877545596051592E-006
  -1.5707963267948966       0.58864745340793223       5.41894234193781293E-006
  -1.5707963267948966       0.60455684404057897       4.83399523433024214E-006
  -1.5707963267948966       0.62046623467322581       4.10745769862071223E-006
  -1.5707963267948966       0.63637562530587266       3.23301485395813338E-006
  -1.5707963267948966       0.65228501593851940       2.20451337315739560E-006
  -1.5707963267948966       0.66819440657116624       1.01596148269936432E-006
  -1.5707963267948966       0.68410379720381309       3.38471037269121044E-007
  -1.5707963267948966       0.70001318783645994       1.86445285293522027E-006
  -1.5707963267948966       0.71592257846910667       3.56749107682011251E-006
  -1.5707963267948966       0.73183196910175352       5.45293126777900767E-006
  -1.5707963267948966       0.74774135973440037       7.52595743100114421E-006
  -1.5707963267948966       0.76365075036704710       9.79159201800973584E-006
  -1.5707963267948966       0.77956014099969395       1.22546959266620719E-005
  -1.5707963267948966       0.79546953163234080       1.58418870751339868E-005
  -1.5707963267948966       0.81137892226498765       1.49867678651858865E-005
  -1.5707963267948966       0.82728831289763438       1.31660702265362314E-005
  -1.5707963267948966       0.84319770353028123       1.13272526186438838E-005
  -1.5707963267948966       0.85910709416292808       9.49417526302853933E-006
  -1.5707963267948966       0.87501648479557492       7.68901871725523773E-006
  -1.5707963267948966       0.89092587542822166       5.93228387493438967E-006
  -1.5707963267948966       0.90683526606086851       4.24279196572173626E-006
  -1.5707963267948966       0.92274465669351535       2.63768455531841805E-006
  -1.5707963267948966       0.93865404732616209       1.13242354547093160E-006
  -1.5707963267948966       0.95456343795880894       2.59208826028885815E-007
  -1.5707963267948966       0.97047282859145578       1.52510998534381038E-006
  -1.5707963267948966       0.98638221922410263       2.65485702259126281E-006
  -1.5707963267948966        1.0022916098567494       3.63970669184329529E-006
  -1.5707963267948966        1.0182010004893962       4.47259541112661845E-006
  -1.5707963267948966        1.0341103911220431       5.14813926242255531E-006
  -1.5707963267948966        1.0500197817546899       5.66263399166707482E-006
  -1.5707963267948966        1.0659291723873368       6.01405500875078629E-006
  -1.5707963267948966        1.0818385630199834       6.20205738751893303E-006
  -1.5707963267948966        1.0977479536526302       6.22797586577139749E-006
  -1.5707963267948966        1.1136573442852771       6.09482484526269784E-006
  -1.5707963267948966        1.1295667349179239       5.80729839170198709E-006
  -1.5707963267948966        1.1454761255505708       5.37177023475306077E-006
  -1.5707963267948966        1.1613855161832176       4.79629376803434590E-006
  -1.5707963267948966        1.1772949068158645       4.09060204911891112E-006
  -1.5707963267948966        1.1932042974485111       3.26610779953446675E-006
  -1.5707963267948966        1.2091136880811579       2.33590340476334356E-006
  -1.5707963267948966        1.2250230787138048       1.31476091424251801E-006
  -1.5707963267948966        1.2409324693464516       2.19132041363609535E-007
  -1.5707963267948966        1.2568418599790985       9.32851836527128596E-007
  -1.5707963267948966        1.2727512506117453       2.12137967812880735E-006
  -1.5707963267948966        1.2886606412443922       3.32496077818589256E-006
  -1.5707963267948966        1.3045700318770388       4.52042476748822101E-006
  -1.5707963267948966        1.3204794225096856       5.68292161287101191E-006
  -1.5707963267948966        1.3363888131423325       6.78592161721480636E-006
  -1.5707963267948966        1.3522982037749793       7.80121541944554195E-006
  -1.5707963267948966        1.3682075944076262       8.69891399453450192E-006
  -1.5707963267948966        1.3841169850402730       9.44744865349833463E-006
  -1.5707963267948966        1.4000263756729199       1.00135710433990502E-005
  -1.5707963267948966        1.4159357663055665       1.03623531473440280E-005
  -1.5707963267948966        1.4318451569382133       1.04571872844860136E-005
  -1.5707963267948966        1.4477545475708602       1.02597861100231047E-005
  -1.5707963267948966        1.4636639382035070       9.73018261519876535E-006
  -1.5707963267948966        1.4795733288361539       8.82673012730182011E-006
  -1.5707963267948966        1.4954827194688007       7.50610230966646058E-006
